"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|DE-LU"
"15.01.2022 06:30 - 15.01.2022 06:45","209.85","EUR"
"15.01.2022 06:45 - 15.01.2022 07:00","228.66","EUR"
"15.01.2022 07:00 - 15.01.2022 07:15","152.91","EUR"
"15.01.2022 07:15 - 15.01.2022 07:30","198.92","EUR"
"15.01.2022 07:30 - 15.01.2022 07:45","228.79","EUR"
"15.01.2022 07:45 - 15.01.2022 08:00","319.37","EUR"
"15.01.2022 08:00 - 15.01.2022 08:15","186.92","EUR"
"15.01.2022 08:15 - 15.01.2022 08:30","244.59","EUR"
"15.01.2022 08:30 - 15.01.2022 08:45","250.00","EUR"
"15.01.2022 08:45 - 15.01.2022 09:00","254.17","EUR"
"15.01.2022 09:00 - 15.01.2022 09:15","250.00","EUR"
"15.01.2022 09:15 - 15.01.2022 09:30","250.00","EUR"
"15.01.2022 09:30 - 15.01.2022 09:45","238.37","EUR"
"15.01.2022 09:45 - 15.01.2022 10:00","250.00","EUR"
"15.01.2022 10:00 - 15.01.2022 10:15","275.90","EUR"
"15.01.2022 10:15 - 15.01.2022 10:30","232.30","EUR"
"15.01.2022 10:30 - 15.01.2022 10:45","250.00","EUR"
"15.01.2022 10:45 - 15.01.2022 11:00","239.18","EUR"
"15.01.2022 11:00 - 15.01.2022 11:15","268.51","EUR"
"15.01.2022 11:15 - 15.01.2022 11:30","247.06","EUR"
"15.01.2022 11:30 - 15.01.2022 11:45","229.28","EUR"
"15.01.2022 11:45 - 15.01.2022 12:00","223.27","EUR"
"15.01.2022 12:00 - 15.01.2022 12:15","250.00","EUR"
"15.01.2022 12:15 - 15.01.2022 12:30","236.35","EUR"
"15.01.2022 12:30 - 15.01.2022 12:45","204.23","EUR"
"15.01.2022 12:45 - 15.01.2022 13:00","214.91","EUR"
"15.01.2022 13:00 - 15.01.2022 13:15","223.25","EUR"
"15.01.2022 13:15 - 15.01.2022 13:30","218.08","EUR"
"15.01.2022 13:30 - 15.01.2022 13:45","219.80","EUR"
"15.01.2022 13:45 - 15.01.2022 14:00","228.10","EUR"
"15.01.2022 14:00 - 15.01.2022 14:15","217.79","EUR"
"15.01.2022 14:15 - 15.01.2022 14:30","209.88","EUR"
"15.01.2022 14:30 - 15.01.2022 14:45","184.31","EUR"
"15.01.2022 14:45 - 15.01.2022 15:00","258.06","EUR"
"15.01.2022 15:00 - 15.01.2022 15:15","206.74","EUR"
"15.01.2022 15:15 - 15.01.2022 15:30","210.76","EUR"
"15.01.2022 15:30 - 15.01.2022 15:45","236.51","EUR"
"15.01.2022 15:45 - 15.01.2022 16:00","250.00","EUR"
"15.01.2022 16:00 - 15.01.2022 16:15","181.99","EUR"
"15.01.2022 16:15 - 15.01.2022 16:30","194.09","EUR"
"15.01.2022 16:30 - 15.01.2022 16:45","253.00","EUR"
"15.01.2022 16:45 - 15.01.2022 17:00","363.27","EUR"
"15.01.2022 17:00 - 15.01.2022 17:15","160.03","EUR"
"15.01.2022 17:15 - 15.01.2022 17:30","250.00","EUR"
"15.01.2022 17:30 - 15.01.2022 17:45","260.36","EUR"
"15.01.2022 17:45 - 15.01.2022 18:00","455.24","EUR"
"15.01.2022 18:00 - 15.01.2022 18:15","313.17","EUR"
"15.01.2022 18:15 - 15.01.2022 18:30","283.07","EUR"
"15.01.2022 18:30 - 15.01.2022 18:45","283.51","EUR"
"15.01.2022 18:45 - 15.01.2022 19:00","263.11","EUR"
"15.01.2022 19:00 - 15.01.2022 19:15","351.84","EUR"
"15.01.2022 19:15 - 15.01.2022 19:30","271.33","EUR"
"15.01.2022 19:30 - 15.01.2022 19:45","256.92","EUR"
"15.01.2022 19:45 - 15.01.2022 20:00","196.05","EUR"
"15.01.2022 20:00 - 15.01.2022 20:15","485.83","EUR"
"15.01.2022 20:15 - 15.01.2022 20:30","253.27","EUR"
"15.01.2022 20:30 - 15.01.2022 20:45","114.84","EUR"
"15.01.2022 20:45 - 15.01.2022 21:00","130.06","EUR"
"15.01.2022 21:00 - 15.01.2022 21:15","269.27","EUR"
"15.01.2022 21:15 - 15.01.2022 21:30","229.45","EUR"
"15.01.2022 21:30 - 15.01.2022 21:45","212.72","EUR"
"15.01.2022 21:45 - 15.01.2022 22:00","169.87","EUR"
"15.01.2022 22:00 - 15.01.2022 22:15","246.81","EUR"
"15.01.2022 22:15 - 15.01.2022 22:30","211.93","EUR"
"15.01.2022 22:30 - 15.01.2022 22:45","214.27","EUR"
"15.01.2022 22:45 - 15.01.2022 23:00","180.82","EUR"
"15.01.2022 23:00 - 15.01.2022 23:15","250.69","EUR"
"15.01.2022 23:15 - 15.01.2022 23:30","210.88","EUR"
"15.01.2022 23:30 - 15.01.2022 23:45","186.39","EUR"
"15.01.2022 23:45 - 16.01.2022 00:00","145.85","EUR"
"16.01.2022 00:00 - 16.01.2022 00:15","499.93","EUR"
"16.01.2022 00:15 - 16.01.2022 00:30","86.04","EUR"
"16.01.2022 00:30 - 16.01.2022 00:45","121.23","EUR"
"16.01.2022 00:45 - 16.01.2022 01:00","99.79","EUR"
"16.01.2022 01:00 - 16.01.2022 01:15","179.24","EUR"
"16.01.2022 01:15 - 16.01.2022 01:30","170.96","EUR"
"16.01.2022 01:30 - 16.01.2022 01:45","161.10","EUR"
"16.01.2022 01:45 - 16.01.2022 02:00","140.70","EUR"
"16.01.2022 02:00 - 16.01.2022 02:15","250.00","EUR"
"16.01.2022 02:15 - 16.01.2022 02:30","124.76","EUR"
"16.01.2022 02:30 - 16.01.2022 02:45","156.01","EUR"
"16.01.2022 02:45 - 16.01.2022 03:00","137.14","EUR"
"16.01.2022 03:00 - 16.01.2022 03:15","194.14","EUR"
"16.01.2022 03:15 - 16.01.2022 03:30","140.50","EUR"
"16.01.2022 03:30 - 16.01.2022 03:45","148.17","EUR"
"16.01.2022 03:45 - 16.01.2022 04:00","152.85","EUR"
"16.01.2022 04:00 - 16.01.2022 04:15","167.07","EUR"
"16.01.2022 04:15 - 16.01.2022 04:30","158.49","EUR"
"16.01.2022 04:30 - 16.01.2022 04:45","166.02","EUR"
"16.01.2022 04:45 - 16.01.2022 05:00","140.39","EUR"
"16.01.2022 05:00 - 16.01.2022 05:15","139.19","EUR"
"16.01.2022 05:15 - 16.01.2022 05:30","201.67","EUR"
"16.01.2022 05:30 - 16.01.2022 05:45","166.47","EUR"
"16.01.2022 05:45 - 16.01.2022 06:00","104.66","EUR"
"16.01.2022 06:00 - 16.01.2022 06:15","155.86","EUR"
"16.01.2022 06:15 - 16.01.2022 06:30","125.09","EUR"
"16.01.2022 06:30 - 16.01.2022 06:45","122.12","EUR"
"16.01.2022 06:45 - 16.01.2022 07:00","106.15","EUR"
"16.01.2022 07:00 - 16.01.2022 07:15","64.16","EUR"
"16.01.2022 07:15 - 16.01.2022 07:30","80.82","EUR"
"16.01.2022 07:30 - 16.01.2022 07:45","138.45","EUR"
"16.01.2022 07:45 - 16.01.2022 08:00","264.58","EUR"
"16.01.2022 08:00 - 16.01.2022 08:15","80.16","EUR"
"16.01.2022 08:15 - 16.01.2022 08:30","12.14","EUR"
"16.01.2022 08:30 - 16.01.2022 08:45","191.67","EUR"
"16.01.2022 08:45 - 16.01.2022 09:00","241.36","EUR"
"16.01.2022 09:00 - 16.01.2022 09:15","159.11","EUR"
"16.01.2022 09:15 - 16.01.2022 09:30","78.38","EUR"
"16.01.2022 09:30 - 16.01.2022 09:45","188.90","EUR"
"16.01.2022 09:45 - 16.01.2022 10:00","189.61","EUR"
"16.01.2022 10:00 - 16.01.2022 10:15","176.62","EUR"
"16.01.2022 10:15 - 16.01.2022 10:30","32.67","EUR"
"16.01.2022 10:30 - 16.01.2022 10:45","149.84","EUR"
"16.01.2022 10:45 - 16.01.2022 11:00","151.68","EUR"
"16.01.2022 11:00 - 16.01.2022 11:15","167.82","EUR"
"16.01.2022 11:15 - 16.01.2022 11:30","74.48","EUR"
"16.01.2022 11:30 - 16.01.2022 11:45","164.25","EUR"
"16.01.2022 11:45 - 16.01.2022 12:00","165.53","EUR"
"16.01.2022 12:00 - 16.01.2022 12:15","189.04","EUR"
"16.01.2022 12:15 - 16.01.2022 12:30","157.78","EUR"
"16.01.2022 12:30 - 16.01.2022 12:45","162.11","EUR"
"16.01.2022 12:45 - 16.01.2022 13:00","10.00","EUR"
"16.01.2022 13:00 - 16.01.2022 13:15","146.67","EUR"
"16.01.2022 13:15 - 16.01.2022 13:30","86.14","EUR"
"16.01.2022 13:30 - 16.01.2022 13:45","135.52","EUR"
"16.01.2022 13:45 - 16.01.2022 14:00","75.28","EUR"
"16.01.2022 14:00 - 16.01.2022 14:15","109.17","EUR"
"16.01.2022 14:15 - 16.01.2022 14:30","106.28","EUR"
"16.01.2022 14:30 - 16.01.2022 14:45","115.21","EUR"
"16.01.2022 14:45 - 16.01.2022 15:00","129.22","EUR"
"16.01.2022 15:00 - 16.01.2022 15:15","85.40","EUR"
"16.01.2022 15:15 - 16.01.2022 15:30","122.43","EUR"
"16.01.2022 15:30 - 16.01.2022 15:45","98.50","EUR"
"16.01.2022 15:45 - 16.01.2022 16:00","132.45","EUR"
"16.01.2022 16:00 - 16.01.2022 16:15","-4.42","EUR"
"16.01.2022 16:15 - 16.01.2022 16:30","121.15","EUR"
"16.01.2022 16:30 - 16.01.2022 16:45","147.38","EUR"
"16.01.2022 16:45 - 16.01.2022 17:00","178.49","EUR"
"16.01.2022 17:00 - 16.01.2022 17:15","10.00","EUR"
"16.01.2022 17:15 - 16.01.2022 17:30","154.83","EUR"
"16.01.2022 17:30 - 16.01.2022 17:45","212.69","EUR"
"16.01.2022 17:45 - 16.01.2022 18:00","250.00","EUR"
"16.01.2022 18:00 - 16.01.2022 18:15","163.73","EUR"
"16.01.2022 18:15 - 16.01.2022 18:30","141.71","EUR"
"16.01.2022 18:30 - 16.01.2022 18:45","188.67","EUR"
"16.01.2022 18:45 - 16.01.2022 19:00","157.90","EUR"
"16.01.2022 19:00 - 16.01.2022 19:15","189.58","EUR"
"16.01.2022 19:15 - 16.01.2022 19:30","111.22","EUR"
"16.01.2022 19:30 - 16.01.2022 19:45","143.65","EUR"
"16.01.2022 19:45 - 16.01.2022 20:00","94.57","EUR"
"16.01.2022 20:00 - 16.01.2022 20:15","194.14","EUR"
"16.01.2022 20:15 - 16.01.2022 20:30","130.79","EUR"
"16.01.2022 20:30 - 16.01.2022 20:45","74.78","EUR"
"16.01.2022 20:45 - 16.01.2022 21:00","14.88","EUR"
"16.01.2022 21:00 - 16.01.2022 21:15","159.37","EUR"
"16.01.2022 21:15 - 16.01.2022 21:30","76.93","EUR"
"16.01.2022 21:30 - 16.01.2022 21:45","97.80","EUR"
"16.01.2022 21:45 - 16.01.2022 22:00","67.71","EUR"
"16.01.2022 22:00 - 16.01.2022 22:15","138.50","EUR"
"16.01.2022 22:15 - 16.01.2022 22:30","111.97","EUR"
"16.01.2022 22:30 - 16.01.2022 22:45","93.17","EUR"
"16.01.2022 22:45 - 16.01.2022 23:00","33.63","EUR"
"16.01.2022 23:00 - 16.01.2022 23:15","156.26","EUR"
"16.01.2022 23:15 - 16.01.2022 23:30","120.86","EUR"
"16.01.2022 23:30 - 16.01.2022 23:45","17.43","EUR"
"16.01.2022 23:45 - 17.01.2022 00:00","7.27","EUR"
"17.01.2022 00:00 - 17.01.2022 00:15","141.48","EUR"
"17.01.2022 00:15 - 17.01.2022 00:30","119.25","EUR"
"17.01.2022 00:30 - 17.01.2022 00:45","58.51","EUR"
"17.01.2022 00:45 - 17.01.2022 01:00","15.82","EUR"
"17.01.2022 01:00 - 17.01.2022 01:15","85.00","EUR"
"17.01.2022 01:15 - 17.01.2022 01:30","96.23","EUR"
"17.01.2022 01:30 - 17.01.2022 01:45","40.86","EUR"
"17.01.2022 01:45 - 17.01.2022 02:00","10.00","EUR"
"17.01.2022 02:00 - 17.01.2022 02:15","53.64","EUR"
"17.01.2022 02:15 - 17.01.2022 02:30","67.57","EUR"
"17.01.2022 02:30 - 17.01.2022 02:45","85.15","EUR"
"17.01.2022 02:45 - 17.01.2022 03:00","27.79","EUR"
"17.01.2022 03:00 - 17.01.2022 03:15","59.90","EUR"
"17.01.2022 03:15 - 17.01.2022 03:30","77.97","EUR"
"17.01.2022 03:30 - 17.01.2022 03:45","100.91","EUR"
"17.01.2022 03:45 - 17.01.2022 04:00","72.86","EUR"
"17.01.2022 04:00 - 17.01.2022 04:15","29.90","EUR"
"17.01.2022 04:15 - 17.01.2022 04:30","59.02","EUR"
"17.01.2022 04:30 - 17.01.2022 04:45","98.18","EUR"
"17.01.2022 04:45 - 17.01.2022 05:00","120.83","EUR"
"17.01.2022 05:00 - 17.01.2022 05:15","10.00","EUR"
"17.01.2022 05:15 - 17.01.2022 05:30","10.00","EUR"
"17.01.2022 05:30 - 17.01.2022 05:45","122.06","EUR"
"17.01.2022 05:45 - 17.01.2022 06:00","237.93","EUR"
"17.01.2022 06:00 - 17.01.2022 06:15","-40.63","EUR"
"17.01.2022 06:15 - 17.01.2022 06:30","88.59","EUR"
"17.01.2022 06:30 - 17.01.2022 06:45","174.90","EUR"
"17.01.2022 06:45 - 17.01.2022 07:00","370.81","EUR"
"17.01.2022 07:00 - 17.01.2022 07:15","25.08","EUR"
"17.01.2022 07:15 - 17.01.2022 07:30","-61.60","EUR"
"17.01.2022 07:30 - 17.01.2022 07:45","223.76","EUR"
"17.01.2022 07:45 - 17.01.2022 08:00","499.97","EUR"
"17.01.2022 08:00 - 17.01.2022 08:15","160.91","EUR"
"17.01.2022 08:15 - 17.01.2022 08:30","194.01","EUR"
"17.01.2022 08:30 - 17.01.2022 08:45","217.81","EUR"
"17.01.2022 08:45 - 17.01.2022 09:00","181.31","EUR"
"17.01.2022 09:00 - 17.01.2022 09:15","185.25","EUR"
"17.01.2022 09:15 - 17.01.2022 09:30","188.17","EUR"
"17.01.2022 09:30 - 17.01.2022 09:45","178.60","EUR"
"17.01.2022 09:45 - 17.01.2022 10:00","185.62","EUR"
"17.01.2022 10:00 - 17.01.2022 10:15","170.42","EUR"
"17.01.2022 10:15 - 17.01.2022 10:30","169.15","EUR"
"17.01.2022 10:30 - 17.01.2022 10:45","154.84","EUR"
"17.01.2022 10:45 - 17.01.2022 11:00","164.42","EUR"
"17.01.2022 11:00 - 17.01.2022 11:15","168.67","EUR"
"17.01.2022 11:15 - 17.01.2022 11:30","173.76","EUR"
"17.01.2022 11:30 - 17.01.2022 11:45","152.19","EUR"
"17.01.2022 11:45 - 17.01.2022 12:00","158.23","EUR"
"17.01.2022 12:00 - 17.01.2022 12:15","194.90","EUR"
"17.01.2022 12:15 - 17.01.2022 12:30","171.18","EUR"
"17.01.2022 12:30 - 17.01.2022 12:45","109.31","EUR"
"17.01.2022 12:45 - 17.01.2022 13:00","129.08","EUR"
"17.01.2022 13:00 - 17.01.2022 13:15","198.40","EUR"
"17.01.2022 13:15 - 17.01.2022 13:30","165.38","EUR"
"17.01.2022 13:30 - 17.01.2022 13:45","144.12","EUR"
"17.01.2022 13:45 - 17.01.2022 14:00","19.22","EUR"
"17.01.2022 14:00 - 17.01.2022 14:15","119.24","EUR"
"17.01.2022 14:15 - 17.01.2022 14:30","135.05","EUR"
"17.01.2022 14:30 - 17.01.2022 14:45","142.40","EUR"
"17.01.2022 14:45 - 17.01.2022 15:00","137.40","EUR"
"17.01.2022 15:00 - 17.01.2022 15:15","120.17","EUR"
"17.01.2022 15:15 - 17.01.2022 15:30","112.60","EUR"
"17.01.2022 15:30 - 17.01.2022 15:45","158.64","EUR"
"17.01.2022 15:45 - 17.01.2022 16:00","170.90","EUR"
"17.01.2022 16:00 - 17.01.2022 16:15","108.66","EUR"
"17.01.2022 16:15 - 17.01.2022 16:30","160.60","EUR"
"17.01.2022 16:30 - 17.01.2022 16:45","174.76","EUR"
"17.01.2022 16:45 - 17.01.2022 17:00","260.58","EUR"
"17.01.2022 17:00 - 17.01.2022 17:15","77.42","EUR"
"17.01.2022 17:15 - 17.01.2022 17:30","189.05","EUR"
"17.01.2022 17:30 - 17.01.2022 17:45","224.76","EUR"
"17.01.2022 17:45 - 17.01.2022 18:00","354.54","EUR"
"17.01.2022 18:00 - 17.01.2022 18:15","217.15","EUR"
"17.01.2022 18:15 - 17.01.2022 18:30","178.67","EUR"
"17.01.2022 18:30 - 17.01.2022 18:45","213.18","EUR"
"17.01.2022 18:45 - 17.01.2022 19:00","250.00","EUR"
"17.01.2022 19:00 - 17.01.2022 19:15","281.63","EUR"
"17.01.2022 19:15 - 17.01.2022 19:30","213.96","EUR"
"17.01.2022 19:30 - 17.01.2022 19:45","184.60","EUR"
"17.01.2022 19:45 - 17.01.2022 20:00","165.97","EUR"
"17.01.2022 20:00 - 17.01.2022 20:15","865.47","EUR"
"17.01.2022 20:15 - 17.01.2022 20:30","172.45","EUR"
"17.01.2022 20:30 - 17.01.2022 20:45","-139.90","EUR"
"17.01.2022 20:45 - 17.01.2022 21:00","-99.91","EUR"
"17.01.2022 21:00 - 17.01.2022 21:15","293.19","EUR"
"17.01.2022 21:15 - 17.01.2022 21:30","203.54","EUR"
"17.01.2022 21:30 - 17.01.2022 21:45","124.91","EUR"
"17.01.2022 21:45 - 17.01.2022 22:00","85.83","EUR"
"17.01.2022 22:00 - 17.01.2022 22:15","268.30","EUR"
"17.01.2022 22:15 - 17.01.2022 22:30","201.90","EUR"
"17.01.2022 22:30 - 17.01.2022 22:45","127.13","EUR"
"17.01.2022 22:45 - 17.01.2022 23:00","94.07","EUR"
"17.01.2022 23:00 - 17.01.2022 23:15","250.00","EUR"
"17.01.2022 23:15 - 17.01.2022 23:30","250.00","EUR"
"17.01.2022 23:30 - 17.01.2022 23:45","135.60","EUR"
"17.01.2022 23:45 - 18.01.2022 00:00","-15.59","EUR"
"18.01.2022 00:00 - 18.01.2022 00:15","246.95","EUR"
"18.01.2022 00:15 - 18.01.2022 00:30","210.54","EUR"
"18.01.2022 00:30 - 18.01.2022 00:45","100.09","EUR"
"18.01.2022 00:45 - 18.01.2022 01:00","145.75","EUR"
"18.01.2022 01:00 - 18.01.2022 01:15","218.81","EUR"
"18.01.2022 01:15 - 18.01.2022 01:30","194.30","EUR"
"18.01.2022 01:30 - 18.01.2022 01:45","137.05","EUR"
"18.01.2022 01:45 - 18.01.2022 02:00","127.97","EUR"
"18.01.2022 02:00 - 18.01.2022 02:15","166.78","EUR"
"18.01.2022 02:15 - 18.01.2022 02:30","181.51","EUR"
"18.01.2022 02:30 - 18.01.2022 02:45","145.26","EUR"
"18.01.2022 02:45 - 18.01.2022 03:00","160.55","EUR"
"18.01.2022 03:00 - 18.01.2022 03:15","171.19","EUR"
"18.01.2022 03:15 - 18.01.2022 03:30","169.95","EUR"
"18.01.2022 03:30 - 18.01.2022 03:45","146.87","EUR"
"18.01.2022 03:45 - 18.01.2022 04:00","163.52","EUR"
"18.01.2022 04:00 - 18.01.2022 04:15","135.80","EUR"
"18.01.2022 04:15 - 18.01.2022 04:30","130.17","EUR"
"18.01.2022 04:30 - 18.01.2022 04:45","196.91","EUR"
"18.01.2022 04:45 - 18.01.2022 05:00","202.58","EUR"
"18.01.2022 05:00 - 18.01.2022 05:15","10.09","EUR"
"18.01.2022 05:15 - 18.01.2022 05:30","164.40","EUR"
"18.01.2022 05:30 - 18.01.2022 05:45","259.94","EUR"
"18.01.2022 05:45 - 18.01.2022 06:00","261.24","EUR"
"18.01.2022 06:00 - 18.01.2022 06:15","60.07","EUR"
"18.01.2022 06:15 - 18.01.2022 06:30","130.02","EUR"
"18.01.2022 06:30 - 18.01.2022 06:45","249.95","EUR"
"18.01.2022 06:45 - 18.01.2022 07:00","504.63","EUR"
"18.01.2022 07:00 - 18.01.2022 07:15","10.00","EUR"
"18.01.2022 07:15 - 18.01.2022 07:30","-139.95","EUR"
"18.01.2022 07:30 - 18.01.2022 07:45","265.22","EUR"
"18.01.2022 07:45 - 18.01.2022 08:00","1020.00","EUR"
"18.01.2022 08:00 - 18.01.2022 08:15","303.61","EUR"
"18.01.2022 08:15 - 18.01.2022 08:30","277.79","EUR"
"18.01.2022 08:30 - 18.01.2022 08:45","306.89","EUR"
"18.01.2022 08:45 - 18.01.2022 09:00","296.93","EUR"
"18.01.2022 09:00 - 18.01.2022 09:15","323.20","EUR"
"18.01.2022 09:15 - 18.01.2022 09:30","296.39","EUR"
"18.01.2022 09:30 - 18.01.2022 09:45","285.02","EUR"
"18.01.2022 09:45 - 18.01.2022 10:00","276.35","EUR"
"18.01.2022 10:00 - 18.01.2022 10:15","322.24","EUR"
"18.01.2022 10:15 - 18.01.2022 10:30","268.70","EUR"
"18.01.2022 10:30 - 18.01.2022 10:45","249.91","EUR"
"18.01.2022 10:45 - 18.01.2022 11:00","268.75","EUR"
"18.01.2022 11:00 - 18.01.2022 11:15","260.30","EUR"
"18.01.2022 11:15 - 18.01.2022 11:30","283.03","EUR"
"18.01.2022 11:30 - 18.01.2022 11:45","248.06","EUR"
"18.01.2022 11:45 - 18.01.2022 12:00","264.80","EUR"
"18.01.2022 12:00 - 18.01.2022 12:15","290.20","EUR"
"18.01.2022 12:15 - 18.01.2022 12:30","261.64","EUR"
"18.01.2022 12:30 - 18.01.2022 12:45","172.34","EUR"
"18.01.2022 12:45 - 18.01.2022 13:00","249.98","EUR"
"18.01.2022 13:00 - 18.01.2022 13:15","249.97","EUR"
"18.01.2022 13:15 - 18.01.2022 13:30","249.91","EUR"
"18.01.2022 13:30 - 18.01.2022 13:45","249.99","EUR"
"18.01.2022 13:45 - 18.01.2022 14:00","208.41","EUR"
"18.01.2022 14:00 - 18.01.2022 14:15","219.66","EUR"
"18.01.2022 14:15 - 18.01.2022 14:30","242.05","EUR"
"18.01.2022 14:30 - 18.01.2022 14:45","249.95","EUR"
"18.01.2022 14:45 - 18.01.2022 15:00","281.14","EUR"
"18.01.2022 15:00 - 18.01.2022 15:15","244.66","EUR"
"18.01.2022 15:15 - 18.01.2022 15:30","265.91","EUR"
"18.01.2022 15:30 - 18.01.2022 15:45","249.93","EUR"
"18.01.2022 15:45 - 18.01.2022 16:00","260.47","EUR"
"18.01.2022 16:00 - 18.01.2022 16:15","250.48","EUR"
"18.01.2022 16:15 - 18.01.2022 16:30","249.95","EUR"
"18.01.2022 16:30 - 18.01.2022 16:45","270.56","EUR"
"18.01.2022 16:45 - 18.01.2022 17:00","297.45","EUR"
"18.01.2022 17:00 - 18.01.2022 17:15","254.25","EUR"
"18.01.2022 17:15 - 18.01.2022 17:30","251.07","EUR"
"18.01.2022 17:30 - 18.01.2022 17:45","340.85","EUR"
"18.01.2022 17:45 - 18.01.2022 18:00","361.50","EUR"
"18.01.2022 18:00 - 18.01.2022 18:15","301.43","EUR"
"18.01.2022 18:15 - 18.01.2022 18:30","249.94","EUR"
"18.01.2022 18:30 - 18.01.2022 18:45","322.17","EUR"
"18.01.2022 18:45 - 18.01.2022 19:00","311.34","EUR"
"18.01.2022 19:00 - 18.01.2022 19:15","361.45","EUR"
"18.01.2022 19:15 - 18.01.2022 19:30","249.99","EUR"
"18.01.2022 19:30 - 18.01.2022 19:45","249.97","EUR"
"18.01.2022 19:45 - 18.01.2022 20:00","225.42","EUR"
"18.01.2022 20:00 - 18.01.2022 20:15","318.63","EUR"
"18.01.2022 20:15 - 18.01.2022 20:30","262.00","EUR"
"18.01.2022 20:30 - 18.01.2022 20:45","182.67","EUR"
"18.01.2022 20:45 - 18.01.2022 21:00","167.04","EUR"
"18.01.2022 21:00 - 18.01.2022 21:15","264.91","EUR"
"18.01.2022 21:15 - 18.01.2022 21:30","244.86","EUR"
"18.01.2022 21:30 - 18.01.2022 21:45","199.02","EUR"
"18.01.2022 21:45 - 18.01.2022 22:00","131.07","EUR"
"18.01.2022 22:00 - 18.01.2022 22:15","274.94","EUR"
"18.01.2022 22:15 - 18.01.2022 22:30","208.67","EUR"
"18.01.2022 22:30 - 18.01.2022 22:45","179.92","EUR"
"18.01.2022 22:45 - 18.01.2022 23:00","158.60","EUR"
"18.01.2022 23:00 - 18.01.2022 23:15","235.17","EUR"
"18.01.2022 23:15 - 18.01.2022 23:30","201.07","EUR"
"18.01.2022 23:30 - 18.01.2022 23:45","167.47","EUR"
"18.01.2022 23:45 - 19.01.2022 00:00","124.66","EUR"
"19.01.2022 00:00 - 19.01.2022 00:15","259.98","EUR"
"19.01.2022 00:15 - 19.01.2022 00:30","198.64","EUR"
"19.01.2022 00:30 - 19.01.2022 00:45","145.09","EUR"
"19.01.2022 00:45 - 19.01.2022 01:00","116.30","EUR"
"19.01.2022 01:00 - 19.01.2022 01:15","197.50","EUR"
"19.01.2022 01:15 - 19.01.2022 01:30","188.19","EUR"
"19.01.2022 01:30 - 19.01.2022 01:45","169.45","EUR"
"19.01.2022 01:45 - 19.01.2022 02:00","140.41","EUR"
"19.01.2022 02:00 - 19.01.2022 02:15","174.71","EUR"
"19.01.2022 02:15 - 19.01.2022 02:30","162.33","EUR"
"19.01.2022 02:30 - 19.01.2022 02:45","156.35","EUR"
"19.01.2022 02:45 - 19.01.2022 03:00","166.61","EUR"
"19.01.2022 03:00 - 19.01.2022 03:15","167.48","EUR"
"19.01.2022 03:15 - 19.01.2022 03:30","129.50","EUR"
"19.01.2022 03:30 - 19.01.2022 03:45","177.07","EUR"
"19.01.2022 03:45 - 19.01.2022 04:00","184.92","EUR"
"19.01.2022 04:00 - 19.01.2022 04:15","154.14","EUR"
"19.01.2022 04:15 - 19.01.2022 04:30","151.55","EUR"
"19.01.2022 04:30 - 19.01.2022 04:45","166.15","EUR"
"19.01.2022 04:45 - 19.01.2022 05:00","193.94","EUR"
"19.01.2022 05:00 - 19.01.2022 05:15","123.68","EUR"
"19.01.2022 05:15 - 19.01.2022 05:30","146.51","EUR"
"19.01.2022 05:30 - 19.01.2022 05:45","194.82","EUR"
"19.01.2022 05:45 - 19.01.2022 06:00","270.62","EUR"
"19.01.2022 06:00 - 19.01.2022 06:15","67.45","EUR"
"19.01.2022 06:15 - 19.01.2022 06:30","146.24","EUR"
"19.01.2022 06:30 - 19.01.2022 06:45","206.20","EUR"
"19.01.2022 06:45 - 19.01.2022 07:00","444.63","EUR"
"19.01.2022 07:00 - 19.01.2022 07:15","148.21","EUR"
"19.01.2022 07:15 - 19.01.2022 07:30","171.12","EUR"
"19.01.2022 07:30 - 19.01.2022 07:45","203.07","EUR"
"19.01.2022 07:45 - 19.01.2022 08:00","428.18","EUR"
"19.01.2022 08:00 - 19.01.2022 08:15","219.78","EUR"
"19.01.2022 08:15 - 19.01.2022 08:30","280.80","EUR"
"19.01.2022 08:30 - 19.01.2022 08:45","289.97","EUR"
"19.01.2022 08:45 - 19.01.2022 09:00","184.08","EUR"
"19.01.2022 09:00 - 19.01.2022 09:15","320.44","EUR"
"19.01.2022 09:15 - 19.01.2022 09:30","254.21","EUR"
"19.01.2022 09:30 - 19.01.2022 09:45","193.94","EUR"
"19.01.2022 09:45 - 19.01.2022 10:00","174.98","EUR"
"19.01.2022 10:00 - 19.01.2022 10:15","320.24","EUR"
"19.01.2022 10:15 - 19.01.2022 10:30","190.04","EUR"
"19.01.2022 10:30 - 19.01.2022 10:45","164.06","EUR"
"19.01.2022 10:45 - 19.01.2022 11:00","144.85","EUR"
"19.01.2022 11:00 - 19.01.2022 11:15","180.71","EUR"
"19.01.2022 11:15 - 19.01.2022 11:30","178.10","EUR"
"19.01.2022 11:30 - 19.01.2022 11:45","178.83","EUR"
"19.01.2022 11:45 - 19.01.2022 12:00","147.67","EUR"
"19.01.2022 12:00 - 19.01.2022 12:15","182.39","EUR"
"19.01.2022 12:15 - 19.01.2022 12:30","156.29","EUR"
"19.01.2022 12:30 - 19.01.2022 12:45","155.06","EUR"
"19.01.2022 12:45 - 19.01.2022 13:00","136.60","EUR"
